0,1,1,5,8,7,8,1,8,8,1,1,0,9,1,0,0,0,1,4,0,0,1,2,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0
1,0,1,7,3,10087,67,6,3,57,0,3,0,3,1,33,0,0,1,4,0,13,1,0,0,0,0,1,0,0,1,34,0,1,0,0,2,1,1,1
0,7,1,40,0,1418,23,147,0,7,0,4,0,0,2,3,12,3,1,1,0,15,1,1,0,13,0,2,36,12,1,7,1,1,15,0,1,1,1,0
0,0,0,10,2,3545,0,0,2,3,0,0,0,2,5,19,0,0,1,4,0,2,1,1,0,0,0,1,27,0,5,12,1,3,0,0,1,0,1,0
0,5,51,0,5,457,5,5,7,11,1,1,1,6,10,68,0,4,1,1,0,1,1,0,8,0,12,1,74,0,4,76,5,2,0,1,6,6,3,0
0,0,0,15,2,20112,305,1,43,228,0,1,0,31,1,16,3,1,1,1,0,1,1,0,0,3,0,1,0,3,3,0,0,0,3,0,9,3,0,0
0,0,1,4,3,1689,184,12,46,53,0,1,0,3,4,8,0,0,4,3,0,2,1,0,64,0,62,2,80,0,1,28,1,2,0,0,1,0,2,0
0,4,0,89,4,486,5,4,7,4,1,1,0,4,1,13,0,0,3,1,0,6,1,0,46,0,57,3,68,0,3,10,0,2,0,0,5,0,1,0
1,0,39,2,1,3343,1,17,2,1,0,1,0,1,1,0,0,0,5,3,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,0,1
0,0,2,1,2,8036,164,18,13,367,0,2,0,2,2,5,0,0,4,4,0,10,1,0,0,0,0,2,8,0,4,2,0,1,0,0,1,0,3,0
0,0,-1,0,0,71140,142,0,7,63,0,0,0,0,4,28,1,1,1,2,0,1,2,0,0,1,0,6,29,1,2,42,0,0,1,0,2,3,0,0
1,0,0,11,3,16184,125,2,3,103,0,2,0,3,1,21,19,22,1,0,0,1,1,0,0,21,0,2,90,25,2,45,1,1,23,0,1,27,3,1
0,0,140,2,2,0,0,0,2,2,0,0,0,2,6,1,0,0,1,1,5,8,2,1,14,0,6,1,0,0,6,0,0,0,0,1,1,0,0,0
0,2,0,0,7,443,37,7,34,282,1,4,7,8,0,1,10,11,3,2,0,1,1,0,0,11,0,2,0,13,9,43,0,0,12,0,1,12,0,0
1,2,1,60,75,61,121,52,39,248,1,8,1,0,1,12,0,0,2,1,1,1,1,13,1,0,1,3,42,0,9,8,17,2,0,0,5,2,10,1
0,1,34,2,42,328,44,15,49,58,1,9,0,43,1,18,0,28,1,0,0,2,1,0,0,0,55,2,19,31,1,30,0,0,0,0,1,7,0,0
0,0,0,0,0,14919,0,0,0,0,0,0,0,0,1,28,1,1,4,3,0,8,1,1,0,1,0,6,29,1,7,42,0,0,1,0,2,3,0,0
0,0,1,0,1,20216,66,1,1,1,0,1,0,1,2,34,0,5,2,2,0,1,1,0,0,0,0,6,0,22,3,0,0,0,0,0,7,5,0,0
0,13,13,80,32,378,115,15,37,57,1,2,0,0,3,6,22,25,1,1,0,1,1,0,0,24,0,6,0,29,1,89,15,1,26,1,1,24,2,0
0,0,0,91,4,293,220,35,4,66,0,5,1,4,1,11,0,0,2,1,0,4,1,0,44,0,49,3,44,0,8,6,1,2,0,0,3,0,6,0
0,0,-1,0,0,5654,0,0,4,15,0,0,0,0,1,2,0,0,3,2,50,3,1,12,5,0,9,1,1,0,4,1,20,2,0,0,1,0,10,0
0,0,53,0,10,6550,98,34,11,349,0,9,0,11,1,8,0,0,1,5,0,1,1,1,0,0,0,1,0,0,1,50,1,3,0,0,1,0,2,0
1,6,-1,10,6,0,0,6,9,9,1,1,0,5,1,2,0,0,1,1,23,2,1,15,17,0,21,1,1,0,1,1,8,2,0,0,2,2,1,1
1,0,0,1,3,2901,0,0,3,9,0,0,0,3,1,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,1
0,1,23,1,14,56,15,10,35,161,1,2,0,16,5,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,0,1,75,22,5912,181,2,22,68,0,1,0,22,6,2,4,3,2,0,0,2,1,0,0,4,0,6,10,5,2,11,3,1,4,0,1,1,1,0
1,0,127,2,23,15837,23,4,24,23,0,1,0,24,2,75,0,0,1,3,0,1,1,0,0,0,0,1,0,0,1,85,0,1,0,0,6,22,2,1
0,0,-1,0,0,23204,0,0,32,38,0,0,0,0,2,28,1,1,1,3,0,1,1,0,0,1,0,3,0,1,9,0,0,0,1,0,3,3,0,0
0,0,-1,0,0,681386,0,0,11,0,0,0,0,0,1,28,1,1,3,1,0,1,2,0,0,1,0,6,29,1,1,42,0,0,1,2,2,3,0,0
0,0,1,64,11,1494,86,15,13,231,0,4,0,12,1,45,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,59,1,1,0,0,1,0,13,0
0,0,1,1,0,2903,2,3,0,2,0,1,0,0,1,3,4,3,3,2,0,1,1,1,0,4,0,3,7,5,2,7,1,1,4,0,2,1,1,0
0,0,105,1,1,171519,0,0,1,13,0,0,0,1,1,1,0,12,2,1,0,2,2,0,0,0,0,3,0,0,2,26,0,0,0,0,3,14,0,0
0,0,35,90,2,41230,352,0,5,44,0,0,0,6,1,60,0,0,1,1,0,3,1,0,0,0,0,2,0,0,1,68,21,3,0,0,6,2,3,0
0,0,0,78,1,15835,220,1,1,1,0,1,0,1,1,2,0,0,1,3,0,1,1,27,0,0,0,1,1,0,3,1,0,3,0,0,2,1,1,0
0,0,1715,0,1,7545,19,15,1,87,0,7,0,1,3,0,0,0,1,1,0,3,1,2,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0
0,0,48,3,2,14482,377,8,2,283,0,2,0,2,1,2,0,0,3,0,0,1,1,0,0,0,0,2,2,0,1,1,1,3,0,0,1,0,1,0
1,0,-1,0,0,5760,42,218,0,287,0,15,0,0,3,64,0,0,1,1,0,1,1,0,0,0,0,3,0,0,9,0,0,0,0,1,3,0,0,1
0,0,1759,5,0,28244,20,2,6,10,0,0,0,8,8,3,0,3,1,0,0,1,1,1,0,0,0,6,0,12,2,7,1,1,0,0,1,1,1,0
1,0,61,0,12,4243,189,5,7,141,0,2,0,20,2,0,0,0,1,3,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,6,0,3,1
1,0,30,2,25,2204,182,62,33,1127,0,6,0,27,1,77,11,13,2,1,0,1,1,0,20,12,26,1,79,15,4,87,1,1,14,0,3,6,7,1
0,0,0,6,1,5876,82,2,1,54,0,1,0,1,3,24,0,0,1,1,0,1,1,1,0,0,0,4,0,0,8,0,7,2,0,1,2,0,7,0
0,0,22,3,14,2966,290,62,19,254,0,2,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0
0,0,22,12,14,15308,497,1,44,258,0,1,0,17,2,18,0,0,7,2,0,7,1,1,0,0,0,2,19,0,3,30,0,0,0,0,1,7,0,0
1,2,-1,0,0,18,0,2,0,0,1,1,0,5,1,0,0,0,1,0,0,8,1,1,0,0,0,2,0,0,2,0,0,3,0,0,1,0,1,1
0,0,5,30,4,0,0,0,5,4,0,0,0,6,2,8,6,6,1,1,0,2,2,1,0,6,0,2,0,6,6,0,1,1,6,0,4,8,2,0
0,6,1,0,3,46,10,17,38,132,1,4,0,3,3,0,0,0,3,3,34,1,1,0,48,0,54,1,0,0,1,0,0,0,0,0,1,0,0,0
0,2,0,3,13,5,40,8,14,41,1,2,0,14,1,34,0,5,2,1,0,1,1,0,0,0,0,2,0,22,2,70,0,0,0,1,1,5,0,0
0,0,14,0,0,31324,0,0,17,0,0,0,0,17,1,0,1,1,1,1,0,1,1,9,0,1,0,1,0,1,1,0,0,0,1,0,3,3,0,0
0,0,2,5,0,2982,88,9,0,50,0,1,0,0,3,4,18,15,1,0,34,1,1,0,48,20,54,1,81,24,1,33,1,3,22,0,1,11,2,0
0,2,207,0,3,66,4,5,43,49,1,3,0,4,1,0,0,0,2,3,0,1,1,1,63,0,73,2,0,0,2,0,0,0,0,0,1,0,0,0
1,0,7,16,28,19049,2130,5,33,706,0,3,0,34,3,9,7,7,1,1,24,6,1,0,21,7,27,1,18,7,1,24,0,0,7,0,3,9,0,1
1,0,17,0,0,10363,2794,2,0,41,0,1,0,0,10,1,0,0,4,1,0,1,1,1,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1
0,0,6,73,1,10301,193,1,25,59,0,1,0,16,1,35,0,4,1,1,0,1,1,0,0,0,0,1,0,0,3,0,5,3,0,0,3,6,8,0
1,0,-1,0,0,446,30,2,27,28,0,1,0,0,1,4,18,15,1,5,34,1,1,0,48,20,54,1,81,24,2,33,1,3,22,0,1,11,2,1
0,0,1,5,0,32339,0,0,4,0,0,0,0,0,1,1,0,0,4,1,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0
0,1,3,2,0,521,7,4,7,7,1,2,0,0,3,11,0,0,2,1,0,1,1,0,0,0,0,7,64,0,1,6,0,2,0,0,6,0,6,0
0,0,16,44,21,1844,77,5,21,70,0,1,0,23,3,6,0,0,2,1,0,2,1,0,0,0,0,1,13,0,1,5,0,3,0,0,2,0,2,0
1,1,0,31,9,226,22,32,13,177,1,7,0,12,3,12,0,0,1,5,1,0,1,13,1,0,1,3,42,0,4,8,0,2,0,0,1,0,1,1
0,0,37,23,9,1635,84,2,17,109,0,2,0,0,1,81,0,0,3,2,0,2,1,0,0,0,0,6,0,0,2,95,0,2,0,0,1,0,2,0
0,0,156,14,0,0,408,11,10,1288,0,6,0,5,0,62,0,0,1,2,0,1,1,7,0,0,85,2,0,0,1,84,1,1,0,0,1,0,9,0
0,0,-1,0,0,2282,41,30,15,157,0,3,4,0,1,6,0,0,1,3,0,2,1,1,0,0,0,2,15,0,9,5,14,2,0,1,5,0,2,0
0,0,68,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,3,1,4,2,2,1,7,0,5,1,17,0,6,4,1,1,0,0,7,0,2,0
0,0,11,35,10,1998,246,32,27,418,0,2,0,12,1,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,8,0,1,3,0,0,6,0,2,0
0,0,0,0,0,3129,28,8,0,67,0,5,0,0,2,24,0,0,3,1,0,1,1,0,0,0,0,1,65,0,1,21,0,3,0,1,1,0,7,0
0,0,2903,1,0,1912,83,5,34,190,0,4,0,1,7,28,1,1,1,1,21,1,1,12,5,1,9,4,0,1,1,0,0,0,1,0,1,3,0,0
1,5,-1,0,0,1388,0,11,1,7,0,3,0,0,5,6,0,0,1,5,0,1,1,0,0,0,0,2,15,0,1,5,7,2,0,0,1,0,2,1
0,3,2,1,0,95,0,74,20,118,2,17,0,5,0,1,26,12,3,1,11,1,1,0,6,29,10,1,0,35,1,26,0,0,31,2,1,14,0,0
0,2,0,9,5,44,5,2,4,5,2,2,0,6,3,0,0,0,4,1,0,2,1,0,0,0,51,1,0,0,2,0,1,3,0,0,1,0,8,0
0,0,2537,1,0,6033,10,21,0,10,0,2,1,0,1,12,0,0,1,1,2,1,1,5,1,0,1,2,16,0,7,8,2,2,0,0,1,0,2,0
0,0,-1,4,0,11492,0,0,0,0,0,0,0,0,2,20,0,0,1,0,0,1,1,1,0,0,0,2,78,0,7,13,1,2,0,0,1,0,1,0
0,0,1,5,5,349,0,0,5,5,0,0,0,6,1,0,0,0,2,2,0,1,1,1,0,0,0,3,0,0,5,0,0,0,0,0,4,0,0,0
0,0,0,17,3,19811,0,0,3,54,0,0,0,3,1,21,19,22,1,2,0,1,1,0,0,21,0,2,90,25,7,45,1,1,23,0,1,27,3,0
0,0,1261,10,4,0,0,0,5,10,0,0,0,6,1,1,0,17,0,1,12,1,2,1,26,0,14,2,0,0,6,26,0,0,0,0,4,23,0,0
0,0,-1,5,0,34807,82,0,0,60,0,0,0,0,8,5,0,0,2,5,0,2,1,0,0,0,64,1,4,0,1,2,0,2,0,0,1,0,5,0
0,0,0,113,13,1853,64,1,45,52,0,1,0,14,2,3,16,3,1,1,14,1,1,4,0,18,30,3,7,21,3,7,1,1,20,1,2,1,1,0
0,0,7,1,0,9128,0,0,0,7,0,0,0,0,10,1,0,0,1,2,0,1,1,1,0,0,0,1,0,0,5,0,0,0,0,0,4,1,0,0
1,7,31,24,6,7,7,7,4,6,1,1,0,7,1,2,4,3,1,1,0,3,1,0,18,4,22,6,10,5,2,11,3,1,4,0,1,1,1,1
1,5,59,1,1,31,1,5,1,10,1,1,0,1,2,52,0,0,6,3,0,1,1,0,0,0,0,1,0,0,1,69,0,3,0,0,6,0,0,1
0,0,54,0,2,96563,0,0,11,2,0,0,0,2,2,14,3,1,1,2,0,4,2,0,0,3,0,2,38,3,3,23,0,0,3,2,1,3,0,0
0,20,2568,0,1,7,13,31,30,35,2,5,0,5,1,64,0,0,1,1,11,7,1,0,6,0,10,3,0,0,1,0,0,0,0,0,3,0,0,0
0,1,0,1,2,169,2,9,11,312,1,4,0,2,1,0,0,0,1,2,0,1,1,6,0,0,85,5,0,0,9,0,0,0,0,0,1,0,0,0
0,0,5,2,3,10892,15,4,4,32,0,2,0,3,2,2,0,0,12,4,0,2,1,0,0,0,0,3,5,0,4,1,1,3,0,0,2,0,1,0
0,8,27,7,5,18,6,8,7,8,1,1,0,4,1,2,0,0,1,1,25,1,1,1,0,0,42,3,5,0,1,1,0,2,0,2,1,2,1,0
0,0,1,14,2,120,733,0,12,606,0,0,98,2,3,0,0,0,10,3,0,4,1,1,0,0,0,3,0,0,9,0,1,3,0,0,7,0,7,0
1,0,-1,0,0,4253,2,6,1,2,0,2,0,0,20,1,0,0,1,0,0,1,1,0,9,0,8,1,0,0,1,0,0,0,0,0,1,0,0,1
1,1,6,2,6,27,5,1,8,182,1,1,0,6,2,26,15,19,10,1,0,3,1,0,0,17,0,1,0,20,1,62,0,0,19,0,1,10,0,1
0,1,1,1,2,1363,8,7,13,62,0,3,0,3,12,8,0,0,2,2,0,2,1,0,0,0,0,1,0,0,1,54,1,2,0,0,1,0,2,0
0,0,179,4,4,17232,0,0,18,7,0,0,0,4,1,22,0,9,1,3,0,2,1,0,0,9,0,2,24,9,1,15,0,0,9,0,6,5,0,0
0,3,-1,0,0,79,0,3,0,0,1,1,0,0,1,2,0,0,1,0,0,3,1,0,0,0,46,5,0,0,2,1,0,1,0,0,1,1,1,0
0,0,-1,0,0,7475,29,3,0,30,0,2,0,0,1,63,0,0,1,3,25,11,1,1,0,0,42,2,0,0,2,72,0,0,0,0,2,1,0,0
0,0,-1,21,1,87,0,0,22,714,0,0,0,1,2,5,0,0,1,1,0,1,1,1,0,0,48,1,4,0,5,2,0,2,0,1,4,21,6,0
1,1,328,0,3,2,0,5,39,98,1,4,0,5,1,28,1,1,1,1,0,1,1,0,0,1,0,6,29,1,1,42,0,0,1,2,7,3,0,1
0,0,1392,12,9,1775,0,0,16,31,0,0,0,17,2,28,1,1,6,2,0,2,1,1,0,1,0,6,29,1,5,42,0,0,1,0,2,3,0,0
1,6,1249,4,0,43,3,22,1,23,1,3,0,5,1,23,8,8,1,1,0,1,1,0,49,8,59,2,63,8,1,16,1,2,8,2,2,1,1,1
0,0,8,8,8,33500,0,0,9,0,0,0,0,10,1,0,0,0,1,1,0,1,1,0,65,0,74,2,0,0,1,0,0,0,0,0,2,0,0,0
1,4,1,1,2,27,2,4,2,2,1,1,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,1
0,3,26,1,1,1431,1,11,1,1,0,1,0,1,2,0,0,0,1,0,0,1,1,18,3,0,3,2,0,0,1,0,0,0,0,0,1,0,0,0
0,0,1,2,23,7207,31,1,5,27,0,1,0,24,1,2,4,3,4,4,0,1,1,0,13,4,17,3,93,5,1,11,3,2,4,0,2,1,1,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,4,1,2,1,7,1,5,1,0,1,6,0,0,0,1,0,7,3,0,0
1,3,125,10,10,2,5,14,6,12,1,3,0,2,1,2,0,0,1,4,8,1,1,0,16,0,19,3,5,0,1,1,4,3,0,0,5,0,1,1
0,1,46,182,22,940,0,0,49,21,1,0,0,0,1,8,0,0,4,2,7,1,1,9,2,0,2,1,0,0,1,50,1,1,0,0,1,0,2,0
0,2,-1,0,0,501,0,2,0,0,1,1,0,0,2,28,1,1,1,3,0,1,1,6,0,1,24,6,29,1,2,42,0,0,1,0,2,3,0,0
1,2,0,11,8,4,0,41,44,382,2,12,0,5,1,3,16,3,1,0,0,1,1,0,0,18,0,2,36,21,8,7,1,1,20,0,5,1,1,1
0,2,7,157,18,67,25,11,33,137,1,5,0,27,2,1,0,0,2,1,11,1,1,0,6,0,10,2,0,0,1,0,0,0,0,0,1,13,0,0
0,0,355,0,0,1504,13,2,13,235,0,1,0,0,1,28,1,1,1,1,23,1,1,15,17,1,21,6,29,1,2,42,0,0,1,1,7,3,0,0
0,0,0,1,18,1550,109,9,48,298,0,3,0,35,1,45,0,0,1,1,0,2,1,0,0,0,0,1,0,0,1,59,1,1,0,0,1,0,8,0
0,3,-1,2,1,79,1,3,1,1,1,1,0,1,0,3,0,0,1,0,0,1,1,0,0,0,46,1,9,0,2,9,1,3,0,0,1,1,1,0
0,0,-1,13,5,473,0,0,25,25,0,0,0,13,1,47,0,0,1,2,0,1,1,1,0,0,0,2,0,0,5,58,1,1,0,2,4,0,1,0
0,0,0,3,2,15864,283,1,2,155,0,1,0,2,2,9,0,0,1,4,0,2,1,0,0,0,0,6,0,0,8,0,0,0,0,0,1,16,0,0
